#,"Date Time, GMT -0700","Temp, °F","RH, %","DewPt, °F"
15258,2019-01-09 8:19:00,47.44,97.01,46.65
15259,2019-01-09 8:29:00,48.75,96.85,47.91
15260,2019-01-09 8:39:00,49.76,95.80,48.63
15261,2019-01-09 8:49:00,51.22,95.58,50.03
15262,2019-01-09 8:59:00,52.77,94.56,51.27
15263,2019-01-09 9:09:00,53.77,93.53,51.97
15264,2019-01-09 9:19:00,55.16,92.50,53.05
15265,2019-01-09 9:29:00,56.24,92.14,54.02
15266,2019-01-09 9:39:00,57.17,90.69,54.50
15267,2019-01-09 9:49:00,57.86,89.51,54.83
15268,2019-01-09 9:59:00,58.79,91.24,56.27
15269,2019-01-09 10:09:00,59.64,89.75,56.66
15270,2019-01-09 10:19:00,60.26,88.90,57.00
15271,2019-01-09 10:29:00,61.03,86.53,57.02
15272,2019-01-09 10:39:00,61.26,87.31,57.49
15273,2019-01-09 10:49:00,61.88,85.22,57.43
15274,2019-01-09 10:59:00,61.96,83.58,56.96
15275,2019-01-09 11:09:00,62.50,82.33,57.07
15276,2019-01-09 11:19:00,62.81,83.13,57.64
15277,2019-01-09 11:29:00,63.42,84.20,58.61
15278,2019-01-09 11:39:00,64.04,82.84,58.76
15279,2019-01-09 11:49:00,64.50,83.92,59.57
15280,2019-01-09 11:59:00,65.20,81.68,59.49
15281,2019-01-09 12:09:00,65.51,83.89,60.55
15282,2019-01-09 12:19:00,66.44,81.79,60.74
15283,2019-01-09 12:29:00,66.13,82.79,60.78
15284,2019-01-09 12:39:00,66.20,83.13,60.97
15285,2019-01-09 12:49:00,66.28,81.91,60.63
15286,2019-01-09 12:59:00,66.20,80.91,60.21
15287,2019-01-09 13:09:00,66.05,81.76,60.35
15288,2019-01-09 13:19:00,65.66,81.73,59.97
15289,2019-01-09 13:29:00,65.20,81.65,59.48
15290,2019-01-09 13:39:00,64.97,82.64,59.60
15291,2019-01-09 13:49:00,64.04,82.87,58.77
15292,2019-01-09 13:59:00,63.66,83.35,58.55
15293,2019-01-09 14:09:00,63.11,84.14,58.29
15294,2019-01-09 14:19:00,62.27,83.64,57.28
15295,2019-01-09 14:29:00,62.19,87.01,58.31
15296,2019-01-09 14:39:00,63.04,87.20,59.21
15297,2019-01-09 14:49:00,63.19,83.72,58.22
15298,2019-01-09 14:59:00,62.19,81.73,56.57
15299,2019-01-09 15:09:00,61.18,82.59,55.88
15300,2019-01-09 15:19:00,60.80,83.01,55.64
15301,2019-01-09 15:29:00,60.49,84.60,55.86
15302,2019-01-09 15:39:00,60.26,86.84,56.35
15303,2019-01-09 15:49:00,60.03,86.28,55.95
15304,2019-01-09 15:59:00,59.79,85.80,55.57
15305,2019-01-09 16:09:00,59.49,85.86,55.28
15306,2019-01-09 16:19:00,59.25,86.62,55.30
15307,2019-01-09 16:29:00,59.02,88.29,55.59
15308,2019-01-09 16:39:00,58.79,87.40,55.09
15309,2019-01-09 16:49:00,58.33,88.32,54.92
15310,2019-01-09 16:59:00,58.17,86.90,54.32
15311,2019-01-09 17:09:00,57.86,87.29,54.14
15312,2019-01-09 17:19:00,57.79,85.66,53.55
15313,2019-01-09 17:29:00,58.33,84.34,53.66
15314,2019-01-09 17:39:00,58.40,85.61,54.14
15315,2019-01-09 17:49:00,57.94,87.73,54.35
15316,2019-01-09 17:59:00,57.63,88.54,54.30
15317,2019-01-09 18:09:00,57.40,89.45,54.35
15318,2019-01-09 18:19:00,57.09,90.25,54.29
15319,2019-01-09 18:29:00,57.09,89.31,54.01
15320,2019-01-09 18:39:00,56.78,90.22,53.98
15321,2019-01-09 18:49:00,56.55,90.61,53.87
15322,2019-01-09 18:59:00,56.40,91.84,54.08
15323,2019-01-09 19:09:00,56.24,91.40,53.80
15324,2019-01-09 19:19:00,56.17,91.70,53.81
15325,2019-01-09 19:29:00,55.93,91.76,53.60
15326,2019-01-09 19:39:00,55.78,92.17,53.57
15327,2019-01-09 19:49:00,55.55,91.29,53.08
15328,2019-01-09 19:59:00,55.08,91.98,52.82
15329,2019-01-09 20:09:00,54.62,91.18,52.13
15330,2019-01-09 20:19:00,54.23,91.54,51.85
15331,2019-01-09 20:29:00,53.93,91.81,51.63
15332,2019-01-09 20:39:00,53.62,92.28,51.46
15333,2019-01-09 20:49:00,53.31,91.70,50.98
15334,2019-01-09 20:59:00,52.69,91.32,50.26
15335,2019-01-09 21:09:00,52.38,92.85,50.40
15336,2019-01-09 21:19:00,52.15,92.44,50.05
15337,2019-01-09 21:29:00,52.00,92.80,50.00
15338,2019-01-09 21:39:00,52.00,93.23,50.12
15339,2019-01-09 21:49:00,52.15,94.10,50.53
15340,2019-01-09 21:59:00,52.38,93.69,50.64
15341,2019-01-09 22:09:00,52.23,93.26,50.36
15342,2019-01-09 22:19:00,51.84,92.39,49.73
15343,2019-01-09 22:29:00,51.30,92.31,49.17
15344,2019-01-09 22:39:00,50.99,92.31,48.86
15345,2019-01-09 22:49:00,50.53,92.58,48.48
15346,2019-01-09 22:59:00,50.22,92.14,48.05
15347,2019-01-09 23:09:00,49.76,92.96,47.82
15348,2019-01-09 23:19:00,49.52,92.88,47.57
15349,2019-01-09 23:29:00,49.22,93.26,47.37
15350,2019-01-09 23:39:00,49.14,93.64,47.40
15351,2019-01-09 23:49:00,49.37,94.51,47.88
15352,2019-01-09 23:59:00,49.76,96.15,48.72
15353,2019-01-10 0:09:00,50.30,95.83,49.17
15354,2019-01-10 0:19:00,50.76,95.93,49.66
15355,2019-01-10 0:29:00,50.76,94.72,49.32
15356,2019-01-10 0:39:00,50.68,94.32,49.13
15357,2019-01-10 0:49:00,50.45,93.83,48.76
15358,2019-01-10 0:59:00,50.45,94.70,49.01
15359,2019-01-10 1:09:00,50.68,94.72,49.24
15360,2019-01-10 1:19:00,50.61,94.72,49.17
15361,2019-01-10 1:29:00,50.76,95.10,49.43
15362,2019-01-10 1:39:00,50.99,95.18,49.68
15363,2019-01-10 1:49:00,51.38,95.58,50.18
15364,2019-01-10 1:59:00,51.53,95.67,50.36
15365,2019-01-10 2:09:00,51.84,95.29,50.56
15366,2019-01-10 2:19:00,51.92,94.91,50.53
15367,2019-01-10 2:29:00,51.69,94.05,50.05
15368,2019-01-10 2:39:00,51.45,93.96,49.80
15369,2019-01-10 2:49:00,50.99,93.56,49.22
15370,2019-01-10 2:59:00,50.30,92.58,48.25
15371,2019-01-10 3:09:00,49.60,92.93,47.66
15372,2019-01-10 3:19:00,49.06,92.80,47.09
15373,2019-01-10 3:29:00,48.44,92.77,46.46
15374,2019-01-10 3:39:00,47.90,93.01,46.00
15375,2019-01-10 3:49:00,47.28,92.93,45.36
15376,2019-01-10 3:59:00,47.13,94.56,45.66
15377,2019-01-10 4:09:00,47.52,95.83,46.40
15378,2019-01-10 4:19:00,48.21,96.31,47.23
15379,2019-01-10 4:29:00,48.52,95.61,47.34
15380,2019-01-10 4:39:00,48.60,95.58,47.41
15381,2019-01-10 4:49:00,48.67,95.56,47.48
15382,2019-01-10 4:59:00,48.44,94.75,47.02
15383,2019-01-10 5:09:00,48.21,93.56,46.46
15384,2019-01-10 5:19:00,47.75,93.07,45.86
15385,2019-01-10 5:29:00,47.44,94.24,45.88
15386,2019-01-10 5:39:00,46.90,93.72,45.20
15387,2019-01-10 5:49:00,46.67,93.72,44.97
15388,2019-01-10 5:59:00,46.36,93.64,44.64
15389,2019-01-10 6:09:00,45.89,93.96,44.27
15390,2019-01-10 6:19:00,45.89,94.83,44.51
15391,2019-01-10 6:29:00,45.97,95.58,44.80
15392,2019-01-10 6:39:00,45.66,94.78,44.26
15393,2019-01-10 6:49:00,45.82,95.18,44.53
15394,2019-01-10 6:59:00,45.66,95.18,44.38
15395,2019-01-10 7:09:00,46.05,96.42,45.10
15396,2019-01-10 7:19:00,46.28,96.42,45.33
15397,2019-01-10 7:29:00,46.44,96.01,45.38
15398,2019-01-10 7:39:00,46.44,95.69,45.29
15399,2019-01-10 7:49:00,46.44,95.64,45.27
15400,2019-01-10 7:59:00,47.05,96.58,46.15
15401,2019-01-10 8:09:00,47.90,97.11,47.14
15402,2019-01-10 8:19:00,48.91,97.27,48.19
15403,2019-01-10 8:29:00,49.91,97.03,49.12
15404,2019-01-10 8:39:00,51.07,96.79,50.21
15405,2019-01-10 8:49:00,51.92,96.50,50.98
15406,2019-01-10 8:59:00,52.84,96.23,51.82
15407,2019-01-10 9:09:00,53.77,94.32,52.20
15408,2019-01-10 9:19:00,54.85,92.36,52.71
15409,2019-01-10 9:29:00,55.86,93.78,54.12
15410,2019-01-10 9:39:00,56.78,92.31,54.60
15411,2019-01-10 9:49:00,57.71,91.92,55.41
15412,2019-01-10 9:59:00,58.79,91.32,56.30
15413,2019-01-10 10:09:00,59.64,90.09,56.76
15414,2019-01-10 10:19:00,60.57,89.78,57.58
15415,2019-01-10 10:29:00,61.26,84.82,56.69
15416,2019-01-10 10:39:00,61.80,83.98,56.94
15417,2019-01-10 10:49:00,62.19,87.43,58.44
15418,2019-01-10 10:59:00,62.81,85.02,58.27
15419,2019-01-10 11:09:00,63.50,83.66,58.50
15420,2019-01-10 11:19:00,64.20,82.56,58.81
15421,2019-01-10 11:29:00,64.43,82.98,59.18
15422,2019-01-10 11:39:00,64.89,83.38,59.77
15423,2019-01-10 11:49:00,65.28,83.55,60.21
15424,2019-01-10 11:59:00,65.82,82.64,60.43
15425,2019-01-10 12:09:00,66.36,80.91,60.36
15426,2019-01-10 12:19:00,66.59,82.73,61.21
15427,2019-01-10 12:29:00,66.90,82.87,61.56
15428,2019-01-10 12:39:00,66.98,81.45,61.15
15429,2019-01-10 12:49:00,67.13,80.65,61.02
15430,2019-01-10 12:59:00,66.51,80.59,60.40
15431,2019-01-10 13:09:00,66.20,79.62,59.75
15432,2019-01-10 13:19:00,66.28,79.96,59.95
15433,2019-01-10 13:29:00,66.20,80.56,60.09
15434,2019-01-10 13:39:00,65.97,79.99,59.66
15435,2019-01-10 13:49:00,65.89,82.62,60.49
15436,2019-01-10 13:59:00,66.13,82.22,60.58
15437,2019-01-10 14:09:00,65.82,82.19,60.27
15438,2019-01-10 14:19:00,65.59,83.61,60.53
15439,2019-01-10 14:29:00,65.35,80.91,59.38
15440,2019-01-10 14:39:00,64.43,83.89,59.49
15441,2019-01-10 14:49:00,64.50,82.93,59.24
15442,2019-01-10 14:59:00,63.27,84.51,58.56
15443,2019-01-10 15:09:00,62.03,84.37,57.30
15444,2019-01-10 15:19:00,62.11,85.36,57.70
15445,2019-01-10 15:29:00,61.42,86.56,57.41
15446,2019-01-10 15:39:00,61.42,87.31,57.65
15447,2019-01-10 15:49:00,61.03,85.66,56.74
15448,2019-01-10 15:59:00,60.41,86.42,56.37
15449,2019-01-10 16:09:00,59.95,87.68,56.32
15450,2019-01-10 16:19:00,59.49,88.04,55.97
15451,2019-01-10 16:29:00,58.71,87.40,55.01
15452,2019-01-10 16:39:00,58.33,89.06,55.15
15453,2019-01-10 16:49:00,57.79,89.09,54.62
15454,2019-01-10 16:59:00,57.17,89.01,53.99
15455,2019-01-10 17:09:00,56.47,88.81,53.24
15456,2019-01-10 17:19:00,55.62,88.79,52.40
15457,2019-01-10 17:29:00,54.93,89.95,52.06
15458,2019-01-10 17:39:00,54.62,91.07,52.09
15459,2019-01-10 17:49:00,54.47,92.39,52.33
15460,2019-01-10 17:59:00,54.47,92.39,52.33
15461,2019-01-10 18:09:00,54.47,92.31,52.31
15462,2019-01-10 18:19:00,54.47,92.82,52.46
15463,2019-01-10 18:29:00,54.62,92.77,52.60
15464,2019-01-10 18:39:00,54.54,92.31,52.38
15465,2019-01-10 18:49:00,54.39,92.28,52.22
15466,2019-01-10 18:59:00,54.23,92.36,52.09
15467,2019-01-10 19:09:00,54.00,91.92,51.73
15468,2019-01-10 19:19:00,53.77,92.31,51.62
15469,2019-01-10 19:29:00,53.62,92.63,51.56
15470,2019-01-10 19:39:00,53.62,93.07,51.69
15471,2019-01-10 19:49:00,53.62,92.69,51.58
15472,2019-01-10 19:59:00,53.23,92.22,51.06
15473,2019-01-10 20:09:00,52.69,91.21,50.22
15474,2019-01-10 20:19:00,52.00,91.10,49.50
15475,2019-01-10 20:29:00,51.69,92.33,49.56
15476,2019-01-10 20:39:00,51.69,93.64,49.93
15477,2019-01-10 20:49:00,51.84,94.02,50.20
15478,2019-01-10 20:59:00,52.07,94.07,50.44
15479,2019-01-10 21:09:00,52.15,93.26,50.29
15480,2019-01-10 21:19:00,51.84,92.80,49.84
15481,2019-01-10 21:29:00,51.15,91.81,48.87
15482,2019-01-10 21:39:00,50.37,92.17,48.21
15483,2019-01-10 21:49:00,49.99,92.58,47.94
15484,2019-01-10 21:59:00,49.37,91.57,47.04
15485,2019-01-10 22:09:00,48.75,92.36,46.65
15486,2019-01-10 22:19:00,48.37,92.31,46.26
15487,2019-01-10 22:29:00,47.98,92.66,45.97
15488,2019-01-10 22:39:00,47.75,93.48,45.97
15489,2019-01-10 22:49:00,47.44,93.04,45.54
15490,2019-01-10 22:59:00,47.13,92.99,45.22
15491,2019-01-10 23:09:00,46.82,92.88,44.89
15492,2019-01-10 23:19:00,46.59,92.91,44.66
15493,2019-01-10 23:29:00,46.28,93.61,44.56
15494,2019-01-10 23:39:00,46.13,93.99,44.51
15495,2019-01-10 23:49:00,46.05,94.02,44.44
15496,2019-01-10 23:59:00,45.89,93.61,44.17
15497,2019-01-11 0:09:00,45.66,93.91,44.02
15498,2019-01-11 0:19:00,45.66,94.32,44.14
15499,2019-01-11 0:29:00,45.74,94.75,44.33
15500,2019-01-11 0:39:00,45.97,95.18,44.68
15501,2019-01-11 0:49:00,46.05,94.86,44.67
15502,2019-01-11 0:59:00,46.05,94.86,44.67
15503,2019-01-11 1:09:00,46.36,95.23,45.08
15504,2019-01-11 1:19:00,46.59,95.29,45.33
15505,2019-01-11 1:29:00,47.13,96.15,46.10
15506,2019-01-11 1:39:00,47.59,96.23,46.59
15507,2019-01-11 1:49:00,48.21,96.71,47.34
15508,2019-01-11 1:59:00,48.67,96.39,47.71
15509,2019-01-11 2:09:00,48.83,96.01,47.76
15510,2019-01-11 2:19:00,48.60,95.23,47.31
15511,2019-01-11 2:29:00,48.67,95.64,47.50
15512,2019-01-11 2:39:00,48.44,94.34,46.91
15513,2019-01-11 2:49:00,48.13,93.94,46.49
15514,2019-01-11 2:59:00,47.52,93.45,45.74
15515,2019-01-11 3:09:00,46.98,93.31,45.16
15516,2019-01-11 3:19:00,46.44,93.69,44.73
15517,2019-01-11 3:29:00,46.05,93.99,44.43
15518,2019-01-11 3:39:00,45.59,93.96,43.96
15519,2019-01-11 3:49:00,45.35,93.94,43.73
15520,2019-01-11 3:59:00,44.89,93.83,43.23
15521,2019-01-11 4:09:00,44.58,94.21,43.03
15522,2019-01-11 4:19:00,44.50,94.61,43.07
15523,2019-01-11 4:29:00,44.43,94.56,42.98
15524,2019-01-11 4:39:00,44.27,94.53,42.81
15525,2019-01-11 4:49:00,44.27,94.99,42.94
15526,2019-01-11 4:59:00,44.35,95.34,43.11
15527,2019-01-11 5:09:00,44.27,95.37,43.04
15528,2019-01-11 5:19:00,44.58,96.15,43.56
15529,2019-01-11 5:29:00,44.74,96.23,43.74
15530,2019-01-11 5:39:00,44.97,95.88,43.88
15531,2019-01-11 5:49:00,45.05,95.88,43.95
15532,2019-01-11 5:59:00,45.20,95.91,44.11
15533,2019-01-11 6:09:00,45.20,95.85,44.10
15534,2019-01-11 6:19:00,45.20,95.85,44.10
15535,2019-01-11 6:29:00,45.12,95.50,43.93
15536,2019-01-11 6:39:00,44.97,95.42,43.75
15537,2019-01-11 6:49:00,45.20,96.31,44.22
15538,2019-01-11 6:59:00,45.28,95.93,44.20
15539,2019-01-11 7:09:00,45.28,95.88,44.18
15540,2019-01-11 7:19:00,45.28,95.93,44.20
15541,2019-01-11 7:29:00,45.43,95.93,44.35
15542,2019-01-11 7:39:00,45.74,95.99,44.68
15543,2019-01-11 7:49:00,45.89,96.01,44.84
15544,2019-01-11 7:59:00,46.44,96.47,45.50
15545,2019-01-11 8:09:00,47.28,97.78,46.70
15546,2019-01-11 8:19:00,48.13,97.51,47.48
15547,2019-01-11 8:29:00,49.37,98.10,48.87
15548,2019-01-11 8:39:00,50.45,97.51,49.79
15549,2019-01-11 8:49:00,51.15,97.14,50.38
15550,2019-01-11 8:59:00,51.69,96.44,50.73
15551,2019-01-11 9:09:00,52.23,96.12,51.18
15552,2019-01-11 9:19:00,53.08,96.23,52.06
15553,2019-01-11 9:29:00,53.39,94.67,51.92
15554,2019-01-11 9:39:00,54.16,95.23,52.85
15555,2019-01-11 9:49:00,55.78,95.42,54.52
15556,2019-01-11 9:59:00,57.56,93.20,55.64
15557,2019-01-11 10:09:00,58.33,91.60,55.92
15558,2019-01-11 10:19:00,58.17,90.83,55.54
15559,2019-01-11 10:29:00,59.41,90.99,56.81
15560,2019-01-11 10:39:00,60.03,89.70,57.02
15561,2019-01-11 10:49:00,61.49,89.48,58.41
15562,2019-01-11 10:59:00,62.11,86.98,58.22
15563,2019-01-11 11:09:00,62.96,87.09,59.10
15564,2019-01-11 11:19:00,63.81,85.92,59.55
15565,2019-01-11 11:29:00,64.58,83.47,59.50
15566,2019-01-11 11:39:00,64.81,84.40,60.04
15567,2019-01-11 11:49:00,65.59,80.93,59.61
15568,2019-01-11 11:59:00,65.74,83.95,60.79
15569,2019-01-11 12:09:00,66.51,77.89,59.44
15570,2019-01-11 12:19:00,66.51,84.06,61.59
15571,2019-01-11 12:29:00,66.20,80.56,60.09
15572,2019-01-11 12:39:00,66.13,79.99,59.81
15573,2019-01-11 12:49:00,65.82,83.52,60.73
15574,2019-01-11 12:59:00,66.28,81.33,60.43
15575,2019-01-11 13:09:00,65.97,79.13,59.36
15576,2019-01-11 13:19:00,65.51,75.80,57.70
15577,2019-01-11 13:29:00,65.28,81.68,59.57
15578,2019-01-11 13:39:00,65.89,82.30,60.39
15579,2019-01-11 13:49:00,65.89,81.85,60.23
15580,2019-01-11 13:59:00,65.51,79.93,59.19
15581,2019-01-11 14:09:00,63.73,80.16,57.54
15582,2019-01-11 14:19:00,62.11,81.31,56.35
15583,2019-01-11 14:29:00,61.26,83.95,56.40
15584,2019-01-11 14:39:00,60.95,82.59,55.65
15585,2019-01-11 14:49:00,60.34,84.26,55.60
15586,2019-01-11 14:59:00,59.79,84.17,55.04
15587,2019-01-11 15:09:00,59.56,84.06,54.77
15588,2019-01-11 15:19:00,59.56,86.64,55.61
15589,2019-01-11 15:29:00,59.33,84.96,54.84
15590,2019-01-11 15:39:00,59.33,85.75,55.09
15591,2019-01-11 15:49:00,58.95,85.72,54.71
15592,2019-01-11 15:59:00,58.40,86.17,54.32
15593,2019-01-11 16:09:00,57.86,86.53,53.90
15594,2019-01-11 16:19:00,57.63,86.92,53.80
15595,2019-01-11 16:29:00,57.48,87.65,53.87
15596,2019-01-11 16:39:00,57.17,87.29,53.45
15597,2019-01-11 16:49:00,56.63,87.23,52.90
15598,2019-01-11 16:59:00,56.09,88.84,52.87
15599,2019-01-11 17:09:00,55.55,88.79,52.32
15600,2019-01-11 17:19:00,55.16,89.48,52.15
15601,2019-01-11 17:29:00,54.70,89.40,51.67
15602,2019-01-11 17:39:00,54.47,89.89,51.59
15603,2019-01-11 17:49:00,54.31,89.86,51.43
15604,2019-01-11 17:59:00,54.23,90.17,51.44
15605,2019-01-11 18:09:00,54.23,89.75,51.32
15606,2019-01-11 18:19:00,54.08,89.84,51.19
15607,2019-01-11 18:29:00,53.77,89.81,50.88
15608,2019-01-11 18:39:00,53.39,90.58,50.72
15609,2019-01-11 18:49:00,53.39,91.32,50.94
15610,2019-01-11 18:59:00,53.31,91.29,50.86
15611,2019-01-11 19:09:00,52.84,90.50,50.16
15612,2019-01-11 19:19:00,52.38,91.27,49.93
15613,2019-01-11 19:29:00,52.46,92.52,50.38
15614,2019-01-11 19:39:00,52.38,92.47,50.29
15615,2019-01-11 19:49:00,52.54,92.96,50.58
15616,2019-01-11 19:59:00,52.92,92.17,50.73
15617,2019-01-11 20:09:00,53.31,91.81,51.01
15618,2019-01-11 20:19:00,53.46,91.32,51.02
15619,2019-01-11 20:29:00,53.69,90.64,51.05
15620,2019-01-11 20:39:00,53.77,90.53,51.09
15621,2019-01-11 20:49:00,53.69,88.43,50.38
15622,2019-01-11 20:59:00,54.39,88.09,50.96
15623,2019-01-11 21:09:00,54.78,86.56,50.87
15624,2019-01-11 21:19:00,55.01,87.34,51.34
15625,2019-01-11 21:29:00,54.62,88.23,51.24
15626,2019-01-11 21:39:00,54.23,88.07,50.80
15627,2019-01-11 21:49:00,54.00,89.42,50.99
15628,2019-01-11 21:59:00,53.85,90.22,51.08
15629,2019-01-11 22:09:00,53.69,90.20,50.91
15630,2019-01-11 22:19:00,53.62,91.02,51.08
15631,2019-01-11 22:29:00,53.54,91.02,51.01
15632,2019-01-11 22:39:00,53.31,91.40,50.89
15633,2019-01-11 22:49:00,53.23,92.63,51.18
15634,2019-01-11 22:59:00,53.23,92.11,51.02
15635,2019-01-11 23:09:00,53.15,92.63,51.10
15636,2019-01-11 23:19:00,53.08,93.01,51.13
15637,2019-01-11 23:29:00,53.00,93.01,51.06
15638,2019-01-11 23:39:00,53.00,92.96,51.04
15639,2019-01-11 23:49:00,53.08,92.96,51.12
15640,2019-01-11 23:59:00,53.08,93.45,51.26
15641,2019-01-12 0:09:00,53.08,93.86,51.38
15642,2019-01-12 0:19:00,53.08,93.37,51.24
15643,2019-01-12 0:29:00,52.23,92.42,50.12
15644,2019-01-12 0:39:00,51.76,93.18,49.88
15645,2019-01-12 0:49:00,51.69,93.64,49.93
15646,2019-01-12 0:59:00,51.69,93.99,50.04
15647,2019-01-12 1:09:00,51.61,94.02,49.97
15648,2019-01-12 1:19:00,51.61,94.40,50.07
15649,2019-01-12 1:29:00,51.53,94.02,49.89
15650,2019-01-12 1:39:00,51.53,93.99,49.88
15651,2019-01-12 1:49:00,51.53,94.45,50.01
15652,2019-01-12 1:59:00,51.45,94.37,49.91
15653,2019-01-12 2:09:00,51.38,93.96,49.72
15654,2019-01-12 2:19:00,51.38,94.42,49.85
15655,2019-01-12 2:29:00,51.38,94.42,49.85
15656,2019-01-12 2:39:00,51.45,94.83,50.04
15657,2019-01-12 2:49:00,51.38,94.83,49.97
15658,2019-01-12 2:59:00,51.30,94.75,49.87
15659,2019-01-12 3:09:00,51.38,94.78,49.95
15660,2019-01-12 3:19:00,51.45,94.40,49.92
15661,2019-01-12 3:29:00,51.53,94.02,49.89
15662,2019-01-12 3:39:00,51.69,94.40,50.15
15663,2019-01-12 3:49:00,51.76,94.07,50.14
15664,2019-01-12 3:59:00,51.76,94.02,50.12
15665,2019-01-12 4:09:00,51.76,94.40,50.23
15666,2019-01-12 4:19:00,51.69,93.99,50.04
15667,2019-01-12 4:29:00,51.53,94.02,49.89
15668,2019-01-12 4:39:00,51.53,94.40,50.00
15669,2019-01-12 4:49:00,51.53,94.45,50.01
15670,2019-01-12 4:59:00,51.61,94.45,50.09
15671,2019-01-12 5:09:00,51.69,93.23,49.82
15672,2019-01-12 5:19:00,51.76,93.20,49.89
15673,2019-01-12 5:29:00,51.84,93.20,49.96
15674,2019-01-12 5:39:00,51.84,92.85,49.86
15675,2019-01-12 5:49:00,51.69,92.42,49.58
15676,2019-01-12 5:59:00,51.45,92.80,49.46
15677,2019-01-12 6:09:00,51.38,93.15,49.49
15678,2019-01-12 6:19:00,51.45,93.56,49.68
15679,2019-01-12 6:29:00,51.38,93.53,49.60
15680,2019-01-12 6:39:00,51.22,93.18,49.34
15681,2019-01-12 6:49:00,51.30,93.59,49.54
15682,2019-01-12 6:59:00,51.22,93.94,49.56
15683,2019-01-12 7:09:00,51.22,93.91,49.55
15684,2019-01-12 7:19:00,51.07,93.88,49.39
15685,2019-01-12 7:29:00,51.30,94.40,49.77
15686,2019-01-12 7:39:00,51.45,94.42,49.93
15687,2019-01-12 7:49:00,51.61,93.56,49.83
15688,2019-01-12 7:59:00,51.53,93.59,49.77
15689,2019-01-12 8:09:00,51.45,93.96,49.80
15690,2019-01-12 8:19:00,51.53,94.02,49.89
15691,2019-01-12 8:29:00,51.53,94.02,49.89
15692,2019-01-12 8:39:00,51.69,94.40,50.15
15693,2019-01-12 8:49:00,51.76,94.48,50.25
15694,2019-01-12 8:59:00,51.84,95.29,50.56
15695,2019-01-12 9:09:00,52.07,94.94,50.69
15696,2019-01-12 9:19:00,52.61,95.42,51.37
15697,2019-01-12 9:29:00,53.31,95.07,51.96
15698,2019-01-12 9:39:00,54.39,93.96,52.71
15699,2019-01-12 9:49:00,54.62,92.77,52.60
15700,2019-01-12 9:59:00,54.93,93.29,53.05
15701,2019-01-12 10:09:00,55.39,92.93,53.41
15702,2019-01-12 10:19:00,55.93,92.20,53.73
15703,2019-01-12 10:29:00,56.32,91.73,53.97
15704,2019-01-12 10:39:00,57.25,91.54,54.83
15705,2019-01-12 10:49:00,58.95,90.83,56.30
15706,2019-01-12 10:59:00,61.18,88.26,57.72
15707,2019-01-12 11:09:00,62.65,85.83,58.39
15708,2019-01-12 11:19:00,63.58,85.44,59.17
15709,2019-01-12 11:29:00,64.50,83.04,59.28
15710,2019-01-12 11:39:00,63.66,82.45,58.25
15711,2019-01-12 11:49:00,62.57,83.64,57.59
15712,2019-01-12 11:59:00,63.58,82.47,58.18
15713,2019-01-12 12:09:00,64.12,82.87,58.84
15714,2019-01-12 12:19:00,64.35,81.22,58.51
15715,2019-01-12 12:29:00,62.34,80.85,56.42
15716,2019-01-12 12:39:00,61.03,82.90,55.83
15717,2019-01-12 12:49:00,60.57,85.13,56.11
15718,2019-01-12 12:59:00,60.72,86.03,56.55
15719,2019-01-12 13:09:00,60.72,85.95,56.52
15720,2019-01-12 13:19:00,60.26,85.13,55.81
15721,2019-01-12 13:29:00,59.56,86.34,55.51
15722,2019-01-12 13:39:00,59.02,86.59,55.06
15723,2019-01-12 13:49:00,58.79,88.26,55.36
15724,2019-01-12 13:59:00,58.10,87.01,54.28
15725,2019-01-12 14:09:00,57.40,89.78,54.45
15726,2019-01-12 14:19:00,57.01,91.07,54.47
15727,2019-01-12 14:29:00,56.71,91.05,54.15
15728,2019-01-12 14:39:00,56.55,91.43,54.11
15729,2019-01-12 14:49:00,56.17,90.44,53.43
15730,2019-01-12 14:59:00,56.09,90.86,53.48
15731,2019-01-12 15:09:00,56.09,90.86,53.48
15732,2019-01-12 15:19:00,56.32,90.06,53.47
15733,2019-01-12 15:29:00,56.63,89.34,53.56
15734,2019-01-12 15:39:00,56.55,87.95,53.05
15735,2019-01-12 15:49:00,56.24,88.34,52.87
15736,2019-01-12 15:59:00,56.01,90.11,53.18
15737,2019-01-12 16:09:00,56.17,89.62,53.18
15738,2019-01-12 16:19:00,56.86,89.28,53.77
15739,2019-01-12 16:29:00,57.25,89.86,54.33
15740,2019-01-12 16:39:00,57.17,86.45,53.19
15741,2019-01-12 16:49:00,56.47,86.37,52.48
15742,2019-01-12 16:59:00,55.70,84.93,51.27
15743,2019-01-12 17:09:00,54.85,86.45,50.91
15744,2019-01-12 17:19:00,54.00,87.20,50.31
15745,2019-01-12 17:29:00,53.39,87.23,49.71
15746,2019-01-12 17:39:00,52.84,87.45,49.25
15747,2019-01-12 17:49:00,52.69,87.54,49.12
15748,2019-01-12 17:59:00,52.38,87.40,48.77
15749,2019-01-12 18:09:00,52.30,85.69,48.17
15750,2019-01-12 18:19:00,52.38,86.56,48.51
15751,2019-01-12 18:29:00,52.38,85.36,48.14
15752,2019-01-12 18:39:00,52.23,85.69,48.09
15753,2019-01-12 18:49:00,52.07,86.20,48.10
15754,2019-01-12 18:59:00,51.92,87.34,48.30
15755,2019-01-12 19:09:00,51.61,86.98,47.88
